ABI,pval_01,BH_adj_pval,dm,low,high,Genes..0...uknown,David Input,Gene name,Notes,
128131,0,0052,0,0093,-0,30,12,90,12,60,PTPN7,PTPN7,protein tyrosine phosphatase, non-receptor type 7,,T and B cell development. Acts on MAPK1. 
138013,0,0089,0,0097,-0,33,12,28,11,95,PYROXD1,PYROXD1,pyridine nucleotide-disulphide oxidoreductase domain 1,,
190571,0,0058,0,0093,0,30,14,27,14,57,RAB2A,RAB2A,RAB2A, member RAS oncogene family,er, d,required for protein transport from er to golgi. Interacts with atypical PKCiota/lambda. Regulates early transport of secretory insuline secretory granule proteins. 
191530,0,0082,0,0097,0,26,13,36,13,62,RALB,RALB,"v-ral simian leukemia viral oncogene homolog B (ras related, GTP binding protein)",c, ca,binds calmodulin. Survival of tumor cells. Metastasis
129740,0,0013,0,0083,0,50,13,16,13,66,RBP7,RBP7,retinol binding protein 7, cellular,,intracell transport of retinol
178139,0,0037,0,0092,0,38,13,34,13,72,RGS19,RGS19,regulator of G-protein signaling 19,,transcription
116793,0,0002,0,0083,0,60,14,18,14,78,RGS2,RGS2,regulator of G-protein signaling 2, 24kDa,c, cvd, ca,Inhibits sign transd. Phosphorylated by PKC. Leukemia. Myeloid differentiation. Androgen receptor signaling. Hypertension. Ca2+ channel inhibitor. Suicide, anxiety, schizo. Modulates oxytocin receptor signaling. Overexpressed in breast cancer. Incerased expression-low blood pressure. 
158499,0,0092,0,0098,-0,25,11,07,10,81,RIBC2,RIBC2,RIB43A domain with coiled-coils 2,,
110449,0,0056,0,0093,0,44,10,04,10,48,ROPN1B,ROPN1B,ropporin, rhophilin associated protein 1B,,
183687,0,0041,0,0092,0,54,10,86,11,40,ROPN1L,ROPN1L,ropporin 1-like,,
112476,0,0084,0,0097,0,50,9,20,9,70,RRAGD,RRAGD,Ras-related GTP binding D,,
162558,0,0069,0,0095,-0,32,11,37,11,04,RRM1,RRM1,ribonucleotide reductase M1,cc, c,Provides precursors for DNA synthesis. Cancer. Chemotherapy marker. Metastasis suppressor through PTEN.
164104,0,0065,0,0093,0,28,15,11,15,38,RXRA,RXRA,retinoid X receptor, alpha,Fa, c, cvd. ,Nuclear hormone receptor. Fatty acids, VitD. IL-3.Binds PPARb and PPARg. Binds oxPhospholipids and inhibits transcription of thrombomodulin.Tumor development. Fatty acid receptor? Induces transcr of Angptl3. Activation is anti-atherogen. Ligand-binding may inhibit high-glucose-induced ox stress.
145550,0,0087,0,0097,0,28,19,01,19,29,S100A11,S100A11,"S100 calcium binding protein A11, S100 calcium binding protein A11 pseudogene",c, cc, Ca, i,Differentiation of keratinocytes. Tumor marker:decreased expr. Mediates Ca2+induced growth inhibition via PKCa and TGFb. Up-reg assoc with metastasis. Anti-apoptotic. Donw-reg poor prognosis. Inhibits cPLA2. p21. Inflam and arthritis. 
154326,0,0034,0,0092,0,31,17,73,18,04,S100A6,S100A6,S100 calcium binding protein A6,c, cc, Ca, i,Proliferation, overexpr in leukemias. Ca2+. Activated by NFkB/TNFa. Regulates Hsp70 and Hsp90. Casp3. Limit post-infarction apoptosis of cardiomyocytes. P53. 
214501,0,0044,0,0092,0,52,10,04,10,56,S100Z,S100Z,S100 calcium binding protein Z,ca,
165679,0,0047,0,0092,-0,40,11,64,11,24,SAMD3,SAMD3,sterile alpha motif domain containing 3,,
213781,0,0069,0,0095,0,36,11,40,11,76,SDF4,SDF4,stromal cell derived factor 4,ca, er,Regulates Ca-dependent activities in the ER or post-ER compartment.
146482,0,0064,0,0093,0,57,10,26,10,83,SH2B2,SH2B2,SH2B adaptor protein 2,d, i,neg regl of insulin signaling and/or Jak2 mediated processes. Immunoreceptor sign. Regulated by cytokines. Expressed in B cells. 
147339,0,0045,0,0092,-0,43,10,68,10,25,SHQ1,SHQ1,SHQ1 homolog (S. cerevisiae),,
220354,0,0059,0,0093,-0,34,12,25,11,90,similar to hypothetical protein MGC49416 (EC:3.-.-.-),,,,
165607,0,0087,0,0097,0,26,14,31,14,57,SLC11A1,SLC11A1,solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1,i, d, c,iron metabolism. diabetes onset, tuberculosis, inflam bowel disease.Chron's. Infections, autoimmunity and cancer. Regulated by HIF-1.
149707,0,0029,0,0092,0,36,13,69,14,05,SLC19A1,SLC19A1,solute carrier family 19 (folate transporter), member 1,cc,Anti-folate treatment like methotrexate. Reg by Sp-1 and c/ebpb. Pharmacologically important transport system. 
206544,0,0014,0,0083,0,62,9,67,10,29,SLC22A9,SLC22A9,solute carrier family 22 (organic anion transporter), member 9,,Neg regulated by progesterone and PKC. Uptake of steroide sulphates.
219146,0,0081,0,0097,-0,29,11,53,11,23,SLC6A18,SLC6A18,solute carrier family 6, member 18,,
170285,0,0091,0,0097,-0,63,16,90,16,27,SNCA,SNCA,synuclein, alpha (non A4 component of amyloid precursor),i, fa,Interacts with Fatty acids to promote protein aggr. dementia, parkinsons. Leads to decreased casp3 activation: anti-apoptotic. Regulated by inflammatory signals. Clatrin. Vesicle trafficing. Stimulates expr of IL-6 and ICAM-1. Neuronal function.
181922,0,0034,0,0092,-0,57,10,48,9,91,SNX15,SNX15,sorting nexin 15,er,intracell protein trafficing
189841,0,0090,0,0097,-0,22,12,18,11,96,SPATA22,SPATA22,spermatogenesis associated 22,,
221741,0,0040,0,0092,-0,45,9,69,9,24,SPECC1,,,,
174543,0,0041,0,0092,-0,41,10,28,9,87,SPSB1,SPSB1,splA/ryanodine receptor domain and SOCS box containing 1,,Ubiquitination
133333,0,0098,0,0100,0,25,17,96,18,20,SRGN,SRGN,serglycin,i, cc,,formation of mast cell secretory granules, storage in vesicles. Storage of granzymeB i Tcells (induces apoptosis). Regulages TNFa secr. Regulated by chromatin remod.
142288,0,0098,0,0100,-0,37,11,76,11,39,SRRD,SRRD,SRR1 domain containing,,
123115,0,0092,0,0098,-0,32,12,71,12,39,ST6GALNAC4,ST6GALNAC4,ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4,Gly,
158699,0,0015,0,0083,-0,35,14,62,14,26,STAT4,STAT4,signal transducer and activator of transcription 4,d, i, ,Essential for IL-12 sign. Type 1 diabetes, Rheumatoid arthr, SLE, Chron's, Sjøgrens. Signaling activated by IFNa, cytokines, NFkB. 
116303,0,0038,0,0092,0,33,14,22,14,55,SULF2,SULF2,sulfatase 2,Ca, i, ,Ca binding. Growth inhibitor. Arthritis. Heparin. Angiogenesis. Regulate the activities of multiple growth facors like Wnt and FibroblastGF. P53.
212648,0,0061,0,0093,-0,54,10,02,9,48,TADA1L,,,,
155101,0,0049,0,0092,0,51,9,36,9,88,TBC1D30,TBC1D30,TBC1 domain family, member 30,,
132590,0,0034,0,0092,1,20,9,23,10,43,TCHHL1,TCHHL1,trichohyalin-like 1,,
184655,0,0016,0,0083,0,37,12,04,12,41,TLR8,TLR8,toll-like receptor 8,i,Leads to NFkB activation, cytokine secretion and inflam response. Activated by bacteria and virus. Asthma, RA, 
105353,0,0072,0,0095,0,57,9,95,10,52,TMC4,TMC4,transmembrane channel-like 4,,
138581,0,0035,0,0092,-0,37,11,78,11,42,TMCC2,TMCC2,transmembrane and coiled-coil domain family 2,,
143933,0,0025,0,0092,0,46,11,44,11,89,TMCC3,TMCC3,transmembrane and coiled-coil domain family 3,,
206786,0,0081,0,0097,0,37,11,75,12,12,TMEM120A,TMEM120A,transmembrane protein 120A,,
202078,0,0091,0,0097,-0,47,13,87,13,41,TMEM123,TMEM123,transmembrane protein 123,,implicated in oncotic cell death. Passive cell death due to failure of plama membranes ionic pump.
132060,0,0010,0,0083,0,27,12,95,13,22,TMEM127,TMEM127,transmembrane protein 127,,
205179,0,0005,0,0083,-0,30,11,43,11,12,TMEM138,TMEM138,transmembrane protein 138,,
182763,0,0062,0,0093,-0,31,10,75,10,44,TMEM62,TMEM62,transmembrane protein 62,,
104200,0,0037,0,0092,-0,22,11,66,11,44,TRAPPC2,TRAPPC2,"trafficking protein particle complex 2, trafficking protein particle complex 2 pseudogene 1",,Vesicular transport. Bone.
154230,0,0079,0,0097,0,40,14,62,15,02,TREM1,TREM1,triggering receptor expressed on myeloid cells 1,i,Stimulates inflammatory responses. Triggers release of cytokines and chemokines. Upreg by bacteria, fungi and LPS. Systemic inflam response. Inflam bowel disease. Regulated by PGE2! Can be increased without infection. NFkB. Increased in COPD (Kols)
236837,0,0049,0,0092,0,30,13,00,13,31,TRIM17,TRIM17,tripartite motif-containing 17,,
394995,0,0087,0,0097,-0,31,11,44,11,13,TRPV3,TRPV3,transient receptor potential cation channel, subfamily V, member 3,ca,Ca channel. 
152777,0,0060,0,0093,0,29,15,12,15,41,TSEN34,TSEN34,tRNA splicing endonuclease 34 homolog (S. cerevisiae),,mRNA and tRNA processing. 
178683,0,0094,0,0099,-0,45,12,53,12,08,TUBG1,TUBG1,"tubulin, gamma 1, similar to Tubulin, gamma 1",,
179329,0,0007,0,0083,0,37,17,63,18,00,TYROBP,TYROBP,TYRO protein tyrosine kinase binding protein,i,regulate NK cells. Expressed in hematological cells. 
208303,0,0099,0,0100,-0,53,10,01,9,48,UBE2T,UBE2T,ubiquitin-conjugating enzyme E2T (putative),c,upreg in lungcancer
332119,0,0037,0,0092,-0,39,13,77,13,39,UHMK1,UHMK1,U2AF homology motif (UHM) kinase 1,cc,G1 progression. Induced by serum growth factors. Schizo. Overwxpr in leukemias. 
109540,0,0068,0,0095,0,43,10,81,11,24,UHRF1BP1L,UHRF1BP1L,UHRF1 binding protein 1-like,,
149070,0,0007,0,0083,0,52,13,14,13,66,UTF1,UTF1,undifferentiated embryonic cell transcription factor 1,,
130288,0,0010,0,0083,-0,47,10,95,10,48,WDR7,WDR7,WD repeat domain 7,,
202070,0,0030,0,0092,-0,30,11,11,10,81,ZC3HC1,ZC3HC1,zinc finger, C3HC-type containing 1,cc,controls mitotic entry by mediating ubi and degrad of cyclin B1. anti-apoptotic. 
182917,0,0082,0,0097,-0,42,9,76,9,34,ZFYVE1,ZFYVE1,zinc finger, FYVE domain containing 1,,binds posphIns3P
108930,0,0053,0,0093,0,34,9,47,9,81,ZNF169,ZNF169,zinc finger protein 169,,transcriptional regulation
221425,0,0080,0,0097,0,40,9,23,9,63,ZNF434,ZNF434,zinc finger protein 434,,transcriptional regulation
124882,0,0003,0,0083,0,63,10,07,10,70,ZNF558,ZNF558,zinc finger protein 558,,transcriptional regulation
219763,0,0045,0,0092,-0,28,10,56,10,27,ZNF564,ZNF564,zinc finger protein 564,,transcriptional regulation
200021,0,0017,0,0086,-0,28,11,86,11,57,ZNF766,ZNF766,zinc finger protein 766,,transcriptional regulation
124354,0,0073,0,0095,-0,28,13,91,13,63,ZNF91,ZNF91,zinc finger protein 91,,
